id	x_adju1	y_adju1	z_adju1	x_adju2	y_adju2	z_adju2	x_adju3	y_adju3	z_adju3	x_adju4	y_adju4	z_adju4	x_adju5	y_adju5	z_adju5	x_adju6	y_adju6	z_adju6	x_adju7	y_adju7	z_adju7	x_adju8	y_adju8	z_adju8	x_adju9	y_adju9	z_adju9	x_adju10	y_adju10	z_adju10	x_adju11	y_adju11	z_adju11	x_adju12	y_adju12	z_adju12	x_adju13	y_adju13	z_adju13	x_adju14	y_adju14	z_adju14	x_adju15	y_adju15	z_adju15	x_adju16	y_adju16	z_adju16	x_adju17	y_adju17	z_adju17	x_adju18	y_adju18	z_adju18	x_adju19	y_adju19	z_adju19	x_adju20	y_adju20	z_adju20	x_adjp0	y_adjp0	z_adjp0	x_adjp1	y_adjp1	z_adjp1	x_adjt1	y_adjt1	z_adjt1	x_adjt2	y_adjt2	z_adjt2	x_adjt3	y_adjt3	z_adjt3	x_adjt4	y_adjt4	z_adjt4	x_adjh1	y_adjh1	z_adjh1	x_adjh2	y_adjh2	z_adjh2	x_adjh3	y_adjh3	z_adjh3	x_adjh4	y_adjh4	z_adjh4	x_adjh5	y_adjh5	z_adjh5	x_adjh6	y_adjh6	z_adjh6	x_adjf1	y_adjf1	z_adjf1	x_adjf2	y_adjf2	z_adjf2	x_adjf3	y_adjf3	z_adjf3	x_adjf4	y_adjf4	z_adjf4	x_adjf5	y_adjf5	z_adjf5	x_adjf6	y_adjf6	z_adjf6	x_adjs1	y_adjs1	z_adjs1	x_adjs2	y_adjs2	z_adjs2	x_adjs3	y_adjs3	z_adjs3	x_adjs4	y_adjs4	z_adjs4
GRM4	8.511561393737793	5.492431640625	6.261775493621826	8.480399610732531	5.430009298787857	6.644166963886121	7.911110930250159	2.7998150281059258	8.729074044684541	8.889716533609914	5.118807760899628	7.778053346168267	7.209947788680235	4.392612776702963	7.5173299175344885	8.487430487290885	4.49709789037615	9.345293399266765	8.522118308178968	5.348103173447757	8.687286157725712	6.679990175105003	3.602523624577317	9.817212674148175	8.206541930157654	5.254463942576115	8.360199424627659	8.83902027079505	5.338329145967861	6.375995926997763	8.49094054980193	5.603338160972521	6.269839471070011	8.505764167690838	5.612569787716616	6.229164003350411	12.70540329539828	3.4851278911571546	11.975929455926371	6.136604050065021	4.091414758602095	7.218454910387333	10.527358934005612	5.497106269200975	7.280776859081543	9.336252176908141	6.108246073142836	8.425579423952005	10.820741946100345	6.195023159580727	8.388242298163513	9.900133190897686	5.906623152166814	8.871361324281477	9.971323582221894	5.662803509648412	8.391214250955302	9.724937486135413	4.979196369874321	6.867381524476029	5.833554980622342	4.1185053703817225	8.638542512845856	6.587502031833875	4.469276874357897	8.668345838405134	-15.833420797849497	-2.350535266791077	56.22856441517424	-22.75231460228575	-5.224572798081334	65.10470511063204	-10.895800476721014	-3.217974198656499	50.841709914518646	-18.201286607536773	-6.676367547422988	73.87177184530064	8.2750580285091	5.688529609543859	5.82836986359039	8.277104085627254	5.691291323583737	5.828202506053102	8.277582665700814	5.690804266720385	5.828808918905863	8.277075140657102	5.690544539995143	5.827171349386351	8.277286503670728	5.69152421380353	5.8286671584288765	8.277990140802654	5.690540181912971	5.829119831916402	-442.6087459494037	57.590883223131165	-54.3299026552499	-429.5546684314925	53.83064168980073	-107.21810354637655	-300.97094571035046	36.59087969509242	-75.76149641363105	-436.9977424633906	58.17810634413923	-67.19373795338701	-303.2635379553916	37.51109681121969	-73.33481851644231	-686.5983508549186	75.08968943939523	-180.168406855826	7.747789119989921	5.81120781836878	5.596153815501932	7.749312588313317	5.779579259276021	5.698113406233935	7.747445022680036	5.783159898434737	5.661229899484989	7.652956570792721	5.801718457885197	5.705581153554977
GRM5	8.156806945800781	6.097046852111816	5.949907302856445	8.144000571880369	6.301666252956533	6.091340397926506	7.181198725685949	8.944485390252	6.880421574871279	7.424607161528158	7.31699910998929	6.347309384870536	7.1154289263652215	7.470188414149059	6.628041745974036	6.859113525238669	8.930379522561903	7.1709716701629915	7.435195510715047	8.336110471192853	6.432204622875895	6.935620499131425	12.69399105027717	6.601231562863138	7.49802708782535	7.408572048956023	6.401698866463603	9.609178822472074	6.28458212383975	5.7978466293276165	8.242924102498078	6.041656806257858	5.9048728191902855	8.272521173636036	6.037946649493796	5.901747282574974	4.250284862872306	12.895894193368303	8.557092495729062	7.2595245361080964	13.873434539884508	7.632093717781284	7.893618504652979	8.030289819295614	6.251322173487803	7.9128205509567655	7.682405443295775	5.825959037520446	6.817406737924426	9.866895171246515	5.647722469494533	7.249942041037811	8.883163149539152	6.374806676647429	7.717205058777489	9.304267864490404	5.902181431256653	9.429613742735349	5.981768614015587	5.806711726418967	7.479557886154383	5.915625137034657	7.604260664584528	7.937077105976617	6.250636236801261	6.717752123012298	-6.607953188813097	2.1820610159104596	37.24034820413686	-13.520830049967481	-2.490923665182584	46.65755452294601	-7.419288272911819	1.2975507668410593	43.658544690095454	-11.523479582607854	-1.3834384577904615	48.677230710857344	8.275581918775691	5.691160777391188	5.828095103861636	8.277491356192376	5.694584319302533	5.829406897494669	8.278578303134715	5.694159833883086	5.8305500934521195	8.277473416382644	5.693872585489926	5.827893188114976	8.278264477328777	5.694396508434153	5.830303021572134	8.278775256850524	5.694013396138576	5.830716592664122	210.88271742331736	158.16547893170207	-54.31456224842022	186.18089424952174	149.06884976643255	-71.76831942148854	130.39373718140533	96.91872312516006	-31.432759616692827	205.03831373176	158.2853773045861	-58.61000977175146	133.1597633882094	101.15864517017624	-39.24802323373086	290.0951724197743	227.0085798502815	-107.55594332423496	8.507899409040082	5.894130415239273	5.684771876693154	8.420574846750425	5.900903258842193	5.655200839900101	8.430492324080578	5.892457172256891	5.642419942260454	8.39201380536243	5.949954548066116	5.612697288198806
GRM7	8.286250114440918	6.160350322723389	6.30862283706665	8.262534083406203	6.494355019010296	6.5351766170187915	8.08473611511483	7.495353718936944	8.168527810543537	8.233157726095065	7.335257261159877	7.2759026529868285	7.446443449936036	7.45918434480437	8.058476243215306	5.107428291305171	7.4005235069868585	8.254638894885685	5.704698321391417	7.608241487421449	8.273999882299941	7.68915709849443	11.195258417992852	10.981371823193061	7.407160183267247	8.052213306133105	7.419423175278113	8.979116754187592	6.7780457709001904	6.581533076072487	8.257014009983575	6.206254449193451	6.21814871763872	8.185589337949285	6.14132468990212	6.2586209631959395	7.77288335199438	12.675015700028684	12.401730797029725	9.083318673640044	10.917778699734797	10.751638144968215	8.896328023219462	7.729005169141269	7.074177462217588	9.068193003771405	8.5430082098883	6.511562328694838	9.041740756330878	10.910408537318613	6.691320715984544	6.505431485984942	8.211787677203013	9.062690919407592	8.975917291582302	9.402227088924988	7.538425737923609	9.049142356637368	6.708358787011799	6.858890490983856	8.207932953548594	6.0566654625708605	6.871931684645808	7.822819335661627	6.078757495102892	7.225970089928264	-9.251709434663452	-0.010783819366656289	42.3893215106838	-16.93583628212116	-1.839332346592288	51.16518372557	-4.045221316257692	3.384733646873894	35.200344432915216	-11.034015645534884	-2.779024201778423	54.587924592142464	8.272753119243825	5.692627845090335	5.827643525805471	8.277849354859494	5.695567085491068	5.829435353110248	8.278874742965911	5.694945293121446	5.831014430174527	8.27750606929092	5.6950160374135885	5.8267917397968985	8.278544491661338	5.694996862982462	5.830714289776088	8.278983983677726	5.69493096085896	5.831139710364468	-386.89869891777596	160.17871848259685	-119.33461334676402	-374.6410615174872	154.33673094504147	-160.01224117590004	-265.6139493588878	106.63795212615004	-105.67318263653809	-380.3587521812291	158.9598441220584	-131.32745918973043	-267.11886577611216	108.10198176026209	-105.35100231568215	-602.771959415438	232.95341555953502	-257.641209763347	7.891736866845681	5.903995192418453	5.583364740425623	7.873408546793412	5.871171748821575	5.679652268128661	7.872076976746872	5.8773168388848305	5.658832829874565	7.804915626166469	5.903429150805071	5.663502831701294
GRN	8.307167053222656	5.906737327575684	6.222309589385986	8.157008800900577	6.082264525360083	6.38434839593221	9.458991049363409	7.6989120638402895	7.594048607025106	8.117968841228098	6.52908973747312	7.1147429565665155	8.155780839811566	6.915338974353094	6.908507232731539	7.277378740079767	7.34227797483798	7.8005816141109365	7.137713738447223	7.056127911028952	7.483304964166353	7.566299792283526	9.445092287717472	7.446751548661768	8.26226660186798	7.319225065776082	6.9261824826205585	8.330237166166478	6.441522065085882	7.803144988766128	8.360950370067735	5.998810624911804	6.156117799863701	8.35310848536272	5.969746880151528	6.138388240161332	7.085028415849199	10.51971277035247	9.957245416142667	8.160622252391814	10.195247975369153	7.6685044235813145	8.813379706480264	6.645011886341548	7.481808575337707	9.153344773829568	7.206185488492849	6.532639454012097	8.525280230352838	8.77360616578155	6.7462016203907	7.705402571656017	7.661068392293104	7.850031850010648	8.492456503024105	8.147329870239366	6.124852032027076	8.708361240064708	6.422492853225455	8.513161404319387	8.83965471981444	10.636057093230194	10.059739715343522	9.95768784855413	10.152979052628892	8.83590140705611	25.917220568505165	35.07434792837546	-15.76295930909603	32.43136412153695	69.18523078382431	-15.383662213288908	23.677474119424037	25.444176134463603	-12.761150591766922	-3.782959502660775	82.74362624917933	-31.366491008352625	8.257519992395327	5.692698404890531	5.826814377197955	8.276805604394937	5.699462919066214	5.827938008336468	8.279614908533022	5.698410955120127	5.832553091020256	8.272794375940826	5.699363712211166	5.81903538075252	8.278906841549684	5.698073861475228	5.831755591223459	8.279759866825708	5.698395636324822	5.832725353278567	-134.0200550000715	139.9755575573757	12.95482348126622	-140.43617337555366	136.95228697866634	43.85626299421439	-96.76853724423869	94.3918064191262	39.83024132488007	-135.39905585681728	138.31001876867128	20.124493474143854	-98.00515022853179	96.5406901119836	38.95889721688651	-230.4622386192837	211.79933553905212	77.47072518519249	8.225386215660524	5.7409388000193795	5.845443706634486	8.23220701741916	5.732639169651489	5.853724353754117	8.234759581304623	5.734688616169337	5.84944566026269	8.224590455193818	5.740894412378798	5.863751592669467
GSN	8.38123893737793	5.892824649810791	5.8163886070251465	8.431590597083554	6.035899087804866	5.797936594139372	9.713341629759555	8.02613251138283	6.723490069916279	8.201614147844444	6.134440436127237	6.671309280229583	7.002604441029513	6.691940726322351	5.476409513792011	8.074784115066704	9.459604224843488	7.228005197364167	7.800052058066752	7.438239897585605	6.91580821720168	3.432817562179568	9.236352789888821	6.464085028095694	7.300852364327387	5.92037572894813	5.733649813360317	7.729482436709005	5.7072141150108795	5.779004292175462	8.096024561814353	5.804852381409216	5.902139972145081	8.130937938526433	5.80265927993183	5.932324411494931	6.530906118851302	13.224486739327208	3.8419181520404226	4.370023672257452	8.763539392512318	6.999378061058733	8.434764433209281	6.435183146696976	7.19094175140939	7.686680998791969	6.322279756914401	6.649442862074107	6.9953541324801245	7.867286141826891	7.7680875287874205	8.660649449060898	8.308365977238859	6.55758004701269	6.5861207484685655	7.552121509022946	6.213840023302697	5.674534014780809	7.774963878827493	5.131591285378077	8.152801356778541	12.718017285835124	4.569071463644375	7.089282760121662	10.847998276457275	4.733228484140729	15.697434571001978	28.490922372778353	-19.207698724561013	14.840243346158738	52.00171763496357	-30.583227808898584	13.28485435713053	22.828905831847685	-16.557469845007844	30.226619404217423	68.7289042147533	-30.14102818493255	8.27705976757083	5.700371514033104	5.840552786647341	8.277015269619927	5.699488265346085	5.832618018684943	8.28002453711429	5.699563699548395	5.83321801539437	8.271007560776788	5.69966345482572	5.8341249784291564	8.279895699702356	5.698650038756963	5.832926624900838	8.280030703519135	5.699576163270995	5.833272025903051	-91.55131310880884	116.61109074830813	64.51154448153247	-86.79877250337114	113.48219336185075	52.968741538483	-59.39335599654292	77.92289572362712	39.07751163194336	-91.0108691609438	114.96902736875008	63.07366179683756	-59.94213381928321	79.95082350660775	40.18833997396847	-143.85129523238462	175.1592863792084	83.78628479421678	8.209203237869664	5.7301741412864375	5.8896031924787895	8.201914325481946	5.72811169401967	5.872240452042954	8.197489566974493	5.728355849839964	5.876397124804475	8.194011125941746	5.734471283976752	5.880107320897514
GUCY1B1	8.644183158874512	5.318065643310547	5.3227081298828125	8.845192815361353	4.956616094014478	5.1549539094365295	9.923450797559507	2.798275311734985	2.9966896090353554	10.522004891369996	4.263679124650299	4.992910440649441	12.315914520434102	4.568825670368358	4.2814267687928	13.978293025984115	5.096844161671902	3.3654343111106604	13.383274954571917	4.568984247984945	4.318912878199401	18.449071992952607	-1.657575212574872	7.2790201700656745	12.24376528902725	4.86740118232564	5.112399257191032	9.865124782899832	5.159589061323205	7.158037596191454	7.974133331930346	5.14138221954882	5.617872652494466	8.031845293809273	5.1529852752605825	5.606716421841116	21.81615524898703	-2.6407213815834503	1.3765423264043042	17.32194223762378	-1.018139980942542	4.3124239907018245	7.706408669674646	2.553934025877232	5.486482756309512	9.921652125602273	3.561605966989186	2.8150341344282426	13.080560800629328	3.2266593859920003	1.8239199084665492	10.081914980473787	3.3599898198253983	0.9505861735603673	11.222758189358835	2.5550678100532296	2.8507111287146265	10.261525889604968	4.5041083361453635	4.340506078259415	7.443449226681789	5.225661539391193	5.678766983246233	7.635237193060333	4.074903647983585	5.6474738192011	-4.953866352508918	-7.040604127824372	27.299646666874345	-7.720582534146931	-6.663552494453659	32.34595379991474	3.6536166827770513	-5.713003879082045	25.957656441295256	0.32702372686334336	-7.661501516298104	40.8487871819274	8.27788666249688	5.6874401253243985	5.831001161482838	8.282351264564925	5.688521040571028	5.830234083441261	8.27868140249048	5.689267767924324	5.82939639971093	8.28252720401858	5.688296237943394	5.829193108412926	8.27923717939065	5.689794154075746	5.830140384784812	8.277874700773985	5.689821848889981	5.828835609211077	171.17892547849314	-143.4621765819889	132.7137275735907	140.73495261556306	-149.69454298351693	182.86386172677587	92.72173346540836	-104.26088761650888	144.57234696147665	168.60959880509316	-144.62211900605834	142.2543734660218	94.31804471677245	-105.05407221181994	142.00628816845006	209.6421967018693	-241.2289375507928	302.52478209445366	8.196783902129578	5.569628854786699	5.967356893925115	8.479450695874204	5.596169967621863	5.951254688072503	8.452119382549649	5.588925563101386	5.975764989671209	8.540871485469353	5.5881976262142175	5.9367434570761
GYPA	9.057594299316406	4.276619911193848	5.357504367828369	9.304112712969138	3.4139640712874435	4.730609939876448	13.543944850971322	-3.7937709584712227	2.782204193460242	8.95596708079309	0.20370453686832857	3.0959468415679527	6.733864001494031	-2.228771266986646	3.574185051341277	6.467347138332826	-7.869801716128532	2.9874815762108877	6.977062402047757	-7.478450050736548	1.2023485502874562	8.146921443575293	-18.075545543431698	-1.2950871403096853	5.921856570005906	-0.5166348193696271	1.581251924491057	7.070886807823707	1.9542941351271925	4.148703087165853	8.426072732343748	4.093898898295896	5.666428953573287	8.2571116435518	4.00348428772609	5.830068696907349	2.072375372753931	-23.27201012408542	5.60486864237303	7.731655392839233	-24.370580271851118	8.506463318683693	8.4541158795133	-2.1092494851412074	5.268479886482057	6.989052818557154	-2.6574750482798475	5.450055332170664	4.268657336163867	-11.472483720279161	4.70088852255729	7.387176564830679	-8.550167832011489	5.770788493076126	7.012738198007077	-6.967436195788672	4.379983540605668	6.693383428553558	1.4241727287335637	7.258811691025163	11.800553834537235	-11.168899633920844	7.379523019574041	12.167547290323368	-9.707686521656003	7.055225013417056	34.13492317827195	-29.278800641207873	-19.687778376088136	39.850714174434046	-62.99990652903329	-34.13263208918419	32.55957603614959	-8.185807544075411	-14.036901930078406	22.79740898692412	-93.56888907509034	-32.49818503263682	8.260188326980545	5.647448046565485	5.799682575962223	8.255146448617923	5.620502142297384	5.790418959267605	8.261556834408445	5.617084418343773	5.795772760616947	8.25767956774761	5.631696730528839	5.789333835275612	8.261442991546758	5.6219238270436795	5.796584365349474	8.26109336534508	5.616180545220198	5.794847778171111	-83.16889611849555	-129.631173681232	-43.98101181111842	-63.99356477088397	-128.9354832039409	-52.917802555309464	-35.62741216798818	-86.15516236255608	-41.035953611204185	-80.59253232205404	-128.4568338992512	-44.63142456192924	-36.98071030311127	-87.64560484952344	-39.977572699615735	-97.34010080169081	-206.4608564837057	-93.59405248949822	8.293198203119346	5.627081049725211	5.809811157100634	8.313479903718388	5.630112671683425	5.800397225859957	8.311998732055883	5.632059410110984	5.796940995112316	8.314639274407945	5.624415596614448	5.786422054292897
GYPB	8.144272804260254	5.3193583488464355	5.629383563995361	8.109044501765371	4.946434135213746	5.556144838701673	8.717071514050184	4.524117341410116	6.866427482012906	8.64110489391073	4.522227227462801	5.327450893074811	9.679448983705083	4.313222055460462	4.6210310207377265	10.849098733920949	2.767607838514561	2.1520581071672846	10.309781487411458	3.1553936924329613	3.466851279295803	13.518194962721768	-0.41185483316518745	0.5041561032029289	9.988953597467951	3.685332463057997	5.338036580071863	9.7692446286539	4.535781514729748	6.362993665078787	8.452230648949257	5.374143955422671	5.606531836392499	8.458749514560985	5.331570109164474	5.515167129567644	14.534774929854049	-4.634425327203212	-2.3966060242075757	12.30510738214743	1.0833935642390955	1.1765542019439303	9.685675969747578	4.273841985344818	5.322544808302933	8.580743457469302	4.106004731810533	5.291049687057885	10.230558948911263	1.3093099219955313	3.637950751793552	8.462105308917867	2.020697184580001	3.759754595699379	8.991187960002728	2.2676624817868554	5.077594181692416	9.530594984456263	3.988813844242243	5.67791986774876	9.030115796145896	5.464801315327867	6.33783179319418	8.999989314487117	5.223845815712503	5.97270488619076	-6.755609477872353	-0.7758500793395315	32.083576416799545	-9.023718673384922	-3.2780709619755752	39.525693362321924	-2.0890249788538604	0.13534844878508956	23.82222612755419	-6.7694006049851865	-2.6233188866976374	37.41185159884928	8.27736378638058	5.684436642427703	5.828814347783843	8.27846315761218	5.686485172620256	5.827555858462965	8.277251350322263	5.6872199677910285	5.827603065360027	8.27913570309182	5.684598444324884	5.827814426154926	8.276979991863938	5.687879820605061	5.827501932914299	8.277226543364662	5.687059356549862	5.827542374730427	-55.13192422178793	-170.88949721915841	-77.9264778390828	51.25050288538909	-139.19154519671565	-176.54335105056407	38.79268583963522	-91.71754004845302	-126.26687454371924	-62.51914760619752	-168.72901789759723	-74.94259021431256	39.20567690021323	-93.5004860139882	-124.19399817357296	76.39610258660268	-221.29099813727882	-286.7147292996373	8.10333165688478	5.497113375319149	5.7343928669633035	8.06958665896761	5.534121204938413	5.760333865195287	8.063981801878384	5.5321338818744685	5.76206074214538	8.036634779915177	5.511202755775695	5.742438052322637
H1-4	8.347888946533203	6.090826988220215	5.5721282958984375	8.43654398345133	6.346729385863239	5.479705923716612	9.143382361586168	9.900375065051708	4.937422112873891	8.480389011960433	7.482081092618582	5.082137837607291	6.29159124855483	7.365498854033699	4.976972104954005	8.047105784793978	10.937636443539605	5.9007289602655595	7.869457946986597	10.623919387682047	5.443782568731581	1.8225374054817296	12.208292161367005	4.712578218789154	6.51356232214557	6.180443239149715	4.893085127566848	9.027425625692164	5.565315536913533	6.28861339527284	7.886300920910227	5.900573205895382	5.755029416488877	7.901480219015426	5.9019474038468545	5.8691069917693	2.5565574827552373	14.413087529500922	2.895754584197961	1.9633871813457686	11.599950659232862	6.908968750604629	6.17188867660594	7.05867969169344	6.084517138406509	6.49745357602321	6.447725882445739	6.900796384337017	4.756427836579304	7.6772570424013225	7.674326077954202	8.729516523191425	10.422464218589866	5.168741793370006	5.715256333615055	7.969342258066757	5.800369959887058	9.676100793065348	5.15807617711979	6.566522211315867	8.287562754629962	5.337734919765672	6.960873007416316	8.231266595550622	6.710349480494767	6.352580028923158	-6.1332684869586895	0.05959690944360574	34.214886295812455	-14.259587487516734	1.8436606876256678	42.92445390383842	-4.562517600811919	1.4422119431511193	34.17537835551936	-11.145603751962723	-0.30615204884317304	47.15827468960873	8.276097961237843	5.692670289299291	5.8272858354099	8.276543002613911	5.6936519256846285	5.828281555977838	8.278032480047376	5.693787201091116	5.829966829008254	8.27735309866738	5.693084694188683	5.826379615862464	8.277464369260194	5.6936502909752	5.829345348957895	8.278593274903008	5.693287319413391	5.830365262103777	141.24137357681118	381.58348441644233	104.33236985762413	133.9567007106664	365.3035446113287	-100.55324691457336	98.01006203463506	252.08738361262863	-81.40988556598681	152.08216858667703	386.7584994518797	28.17279121527201	99.44244578165205	254.94427013598315	-77.43396669888385	211.7631056997539	568.89139785738	-178.196805927008	8.295399274905273	6.013211806218309	5.857164024722137	8.254565275255523	5.988170193762357	5.799676209176212	8.26309727994021	5.9940387108974225	5.798502202390958	8.219782242486934	6.03588888553064	5.826431883587888
HACD2	8.381573677062988	5.256833553314209	5.302970886230469	8.454656121178287	4.939511342876231	5.1071315522425245	8.545166365916556	2.3629152463886434	3.6527173224892167	9.814382264930423	3.9749515974782144	4.836330220504076	11.389668418526426	3.8322161939519495	4.415701607112349	13.533327516852047	3.3581306790831187	3.4981278261670044	12.636787457432966	2.9688974437344893	4.166414767612201	15.773084393596458	-2.0494455321080967	6.274865758935155	11.580767609485948	3.763382126361229	5.135531328206323	10.44462956384102	1.9892250610857318	7.201961787230023	8.16593453359087	5.148718543641529	5.441449404802615	8.224544994776764	5.140925138135676	5.405892679870888	18.86706994585118	-2.9365138421840378	-0.17280627542177296	14.412289031400627	-1.5474826264064188	3.704865004068127	8.411094463777015	2.812107057770367	4.700075849356511	10.0276882387064	3.1950735513525514	4.164638095377976	12.83937603986427	1.6712351193170623	3.33563790796341	10.628749654498682	2.2240070009466777	2.1710487563257863	10.495450416250208	2.0385259433032203	3.928162839223603	10.253991927839081	1.9434773026039904	3.538989842366293	9.611576108286489	0.6534133746466724	1.761250837453562	8.3289996410028	0.49715390182200103	2.747980301056234	16.029180136659722	-15.00413861761725	-27.30371674793026	20.986707154772525	-35.19372447569674	-31.297041490818103	24.534593226680027	-13.12969102175529	-13.621606588345452	40.494226825829315	-52.30411542176475	-22.062175319705176	8.29615964112621	5.638499835300529	5.835746839550652	8.288424294952652	5.6552249787229085	5.828907992895037	8.27315052023181	5.666370480873111	5.818644387165374	8.29944695438651	5.6468466035214515	5.836086981159905	8.274229608705344	5.66519599790151	5.819422392859005	8.272751252465126	5.666989565759902	5.818375841532478	24.50653134109664	-398.0531992961962	-144.59093577044683	38.566886171622315	-393.6168921603329	-146.24166953391529	34.370887137575956	-271.6462570239872	-106.51586195806681	27.502258280885126	-394.0587933008514	-145.23442333020344	34.41281562526976	-273.9991374612678	-105.15316060610508	63.593916458194826	-625.5143797558188	-239.1387857943723	8.252053727127233	5.45342086948174	5.7386962656458635	8.281923251510808	5.469281178182602	5.739002485943248	8.267740539440211	5.464566677196068	5.740462243860637	8.28518542558302	5.435769293143299	5.719922372305697
HARS2	8.506901741027832	6.179353713989258	5.624938011169434	8.629286852166272	6.522649271500645	5.516536774162656	7.997172648575955	10.288347779238908	4.619357499515262	8.589900380593276	7.9977227072989	5.481002081099981	5.641097375988609	7.460846952323066	5.196757107235336	7.351733891178075	11.56397126478426	6.549380465230568	7.795006579715575	11.133795752330265	6.3108309536787965	1.3232621172528694	12.062920400803279	6.920676021866964	5.792695596862687	6.141661577608257	5.116683663348148	4.974973943768347	7.931066506017043	5.8552845950257275	7.771761864652764	5.917436152244172	5.85047593618604	7.74313350923538	5.914947652723494	5.835620702998025	4.471778484844563	16.17454622625555	3.3953822551932014	1.5462382754176778	11.816820245425543	8.742512568918645	5.926901194529021	7.66761890381826	6.529737847682093	6.6112918741103766	6.957753231230846	7.658017519971344	4.644839838795875	8.18464927889228	8.653770341885773	9.237126412895902	10.969265979818505	5.926268606318564	5.335381984494866	8.22105640510777	6.638850781319647	5.0551438323608	7.266042913722964	5.0493147299837515	8.74163949651739	10.834121580449972	3.6377172000871036	5.92850837796412	9.313680735011577	4.781696296385301	-3.7559430773663376	20.366427372652723	-0.05006795826291732	-3.4557882135113065	22.49156010514023	-0.9071733820181818	0.27280365746909574	21.5178197194816	4.373031384904972	14.793987529521061	26.690616703199183	15.470130446771115	8.277750945040124	5.704890445019974	5.8306286180820965	8.277507705385071	5.698139211210858	5.830011819945248	8.279450548818303	5.697838334335415	5.832263923347645	8.279655832450096	5.700001772442221	5.827853725815044	8.278792821940794	5.69721001732099	5.831502712855479	8.279618077919718	5.6977794010716885	5.832439631098564	-77.9718554317526	-82.33731922996479	-28.04009155347896	-85.52867702096071	-83.98964916382232	-29.620044395650336	-59.24611002793425	-58.52914020051394	-20.929937084748243	-75.4067217102618	-81.23741777372324	-34.229758555079805	-59.6126425208164	-58.34520788850268	-22.665126172593986	-142.94325551064972	-138.22696533970364	-53.67675236680625	8.197768737469977	5.622130032601828	5.920862369956635	8.161554066736382	5.62240058833899	5.896822103845171	8.179967110910415	5.615147793803786	5.9036978389557735	8.1453258454961	5.611783748807541	5.909320112987715
HAX1	8.877508163452148	5.3780198097229	5.784808158874512	9.293477895901257	5.158672431164363	5.778879400975738	1.0216156655201019	9.448498580228614	7.677753218350723	9.109603655973983	1.8150571379620906	4.741366585506319	7.2785076142897385	4.568372158002636	3.2674344554238397	6.667418151336875	4.148309441492845	4.36755321721513	6.776533515756695	5.959817777810417	3.197685264584244	5.2261144125833745	5.213871455700389	-2.8339668998673098	8.086705872559047	4.801129000051837	3.039246580944275	9.744922435300198	6.836232059482003	4.130680300736403	8.129923930849788	5.091430416046017	6.091069928488869	8.152683839456826	5.046033909433905	6.06222503509966	3.2197134467064634	-3.1132098174307696	6.935778897277968	9.599323693036924	3.5501897220297614	13.589373738758454	4.868634293112806	2.8806432506659503	5.189212090592758	6.273136364294446	3.5608430052575435	4.626213918834214	5.648299391883031	4.071479612104743	3.891744404996377	5.524413485452381	4.2314321192650155	5.390443265042372	5.991131281135172	4.7595827191699795	4.041905321590573	10.369353409570081	6.537553481286685	4.3507737728722615	10.447717148640823	6.536471210456328	4.501748258086193	5.914884591138915	5.45543512719884	4.331998274326159	-10.042738720013746	7.157797032831519	-2.0967489278543052	-14.812351329612538	14.786039274377274	0.2629077226788503	17.86805496821726	4.120191085607728	-0.749709799552086	28.087110729943824	-3.160360691422264	8.996550585775196	8.275172397128188	5.690865868181444	5.821302421316886	8.277728589978894	5.693726292213191	5.8292980600751605	8.278273018506711	5.692898450227697	5.829957232647395	8.27855285545017	5.693645441290433	5.828034099753496	8.27802904669788	5.693253683251261	5.829803653984864	8.278467887710383	5.6926448350925325	5.830089375040329	168.4473139158416	44.24031557498542	-74.34079137478369	170.53527389111764	42.4130481655679	-66.33943831138822	119.93386714610102	28.440795349180867	-37.04708090494988	168.4778234676378	42.32061597644088	-68.6492254621996	120.8977113770039	29.268182870563244	-37.63759912063157	262.78539486234246	61.024811098373334	-97.7352593464377	8.33769033849366	5.6910321866821345	5.743746133100841	8.339658298900002	5.689454397059996	5.75018475844293	8.343565883148335	5.690498870633638	5.750963693371911	8.345357754576288	5.688426632802778	5.736457507063163
